docent aan academie	docent aan academie	docent	docent	11022	33.33
brigadier bij de rijkspolitie	brigadier bij de rijk_politie	brigadier	brigadier	58220	54.83
tijdelijk steward bij de duitse krijgsmarine	tijdelijk steward bij de Duits krijg_marine	steward	steward	58340	52.11
tuinman bij de gemeentelijke beplanting	tuinman bij de gemeentelijk beplanting	tuinman	tuinman	62700	55.13
gepensioneerd hoefsmid bij de dragonders	gepensioneerd hoef_smid bij de dragonders	hoefsmid	hoef_smid	83110	55.31
hoofdseinhuiswachter bij de nederlandse spoorwegen	hoofd_sein_huis_wachter bij de Nederlands spoor_weg	hoofdseinhuiswachter	hoofd_sein_huis_wachter	98430	59.77
agent in laagspanning	agent in laag_spanning	agent	agent	43230	66.45
confectienaaister bij een atelier	confectienaaister bij een atelier	confectienaaister	confectienaaister	79510	50.9
corveeër bij een magazijn	corveeër bij een magazijn	corveeër	corveeër	55220	37.18
lijnwachter bij de post telegrafie en telefonie	lijn_wachter bij de post telegrafie en telefonie	lijnwachter	lijn_wachter	85700	58.86
provinciaal ambtenaar	provinciaal ambtenaar	ambtenaar	ambtenaar	30000	72.87
inspecteur bij de sophiavereniging	inspecteur bij de sophiavereniging	inspecteur	inspecteur	22490	69.7
inspecteur bij de ontvangsten	inspecteur bij de ontvangst	inspecteur	inspecteur	31020	90.51
inspecteur bij de raad van arbeid	inspecteur bij de raad van arbeid	inspecteur	inspecteur	22190	88.55
arbeider bij het veenland	arbeider bij het veen_land	arbeider	arbeider	62410	49.18
zeeloods bij het belgisch loodswezen	zee_loods bij het Belgisch lood_wezen	zeeloods	zee_loods	4240	66.47
beambte bij de staatsmijnen	beambte bij de staat_mijn	beambte	beambte	31090	80.98
chirurgijn bij een medische praktijk	chirurgijn bij een medisch praktijk	chirurgijn	chirurgijn	6110	92.87
commies bij de directe belastingen	commies bij de direct belasting	commies	commies	31030	69.38
houdster van een confectieatelier	houden_ster van een confectieatelier	houdster	houden_ster	79130	54.04
wasbezorger	was_bezorger	wasbezorger	wasbezorger	45230	51.9
weefster	weefster	weefster	weven_ster	75400	49.36
kraamvrouw	kraam_vrouw	kraamvrouw	kraam_vrouw	45220	51.9
vrijwilliger bij de artillerie	vrijwilliger bij de artillerie	vrijwilliger	vrijwilliger	58340	52.11
conciërge bij een levensverzekeringsmaatschappij	conciërge bij een leven_verzekering_maatschappij	conciërge	conciërge	55190	39.88
gepensioneerd rijksveldwachter	gepensioneerd rijk_veldwachter	rijksveldwachter	rijk_veldwachter	58220	54.83
administrateur bij een zuivelfabriek	administrateur bij een zuivel_fabriek	administrateur	administrateur	21940	88.52
ambtenaar bij de directe belastingen	ambtenaar bij de direct belasting	ambtenaar	ambtenaar	31030	69.38
analiste bij een ziekenhuis	analiste bij een ziekenhuis	analiste	analiste	1400	69.76
opperwachter bij de huzaren	opperen_wachter bij de huzaar	opperwachter	opperen_wachter	58330	61.68
hoofdagent bij de politie	hoofd_agent bij de politie	hoofdagent	hoofd_agent	58220	54.83
hulp bij een chirurgijn	hulp bij een chirurgijn	hulp	hulp	59940	54.99
wijkverpleegster	wijk_verpleegster	wijkverpleegster	wijkverpleegster	7130	69.15
werkman bij een rijstfabriek	werkman bij een rijst_fabriek	werkman	werkman	99930	55.31
winkelierster in mutsen	winkelier_ster in muts	winkelierster	winkelier_ster	41030	57.59
conciërge bij de kweekschool	conciërge bij de kweek_school	conciërge	conciërge	55130	67.62
chef bij een huis	chef bij een huis	chef	chef	22460	54.18
terrazowerker	terrazowerker	terrazowerker	terrazowerker	95250	53.13
accountant bij de koninkljke nederlandse ii maatschappij	accountant bij de koninkljke Nederlands ii maatschappij	accountant	accountant	11010	77.81
lid van de algemenebestuur	lid van de algemeen_goed_uur	lid	lid	20110	93.36
autospuiter	autospuiter	autospuiter	autospuiter	93960	60.68
los arbeider bij de staatsspoorwegen	los arbeider bij de staats_spoor_weg	arbeider	arbeider	97400	45.86
ambtenaar bij het rijk	ambtenaar bij het rijk	ambtenaar	ambtenaar	31090	80.98
commies vierde klasse bij de liniedienst	commies vierde klasse bij de linie_dienst	commies	commies	31090	80.98
machinist bij een rijnvaartmaatschappij	machinist bij een rijnvaartmaatschappij	machinist	machinist	98320	61.13
hoofdwachtmeester bij de staatspolitie	hoofd_wachtmeester bij de staat_politie	hoofdwachtmeester	hoofd_wachtmeester	58220	54.83
reiziger in verpakkingsartikelen	reiziger in verpakking_artikel	reiziger	reiziger	43220	73.55
hoofdopzichter	hoofd_opzichter	hoofdopzichter	hoofdopzichter	22000	68.72
bode bij de prefectuur	bode bij de prefectuur	bode	bode	37040	55.72
fabrieksarbeider bij een aardappelmeelfabriek	fabriek_arbeider bij een aardappel_meel_fabriek	fabrieksarbeider	fabriek_arbeider	77190	62.7
sergeant vliegenier	sergeant vliegenier	sergeant	sergeant	4130	49.81
meester bakker	meester bakker	meester	meester	77610	59.63
hoofdinspecteur bij de gemeente	hoofd_inspecteur bij de gemeente	hoofdinspecteur	hoofd_inspecteur	22110	79.5
adjunct commies eerste klasse bij een gasfabriek en waterleiding	adjunct commies eerste klasse bij een gas_fabriek en waterleiding	commies	commies	39990	71.19
tijdelijk waker bij rijkswaterstaat	tijdelijk waker bij Rijkswaterstaat	waker	waker	58940	54.4
chef bij een meubelzaak	chef bij een meubel_zaak	chef	chef	22330	85.63
handwerker	hand_werker	handwerker	handwerker	99910	57.34
fabrikant van koffers en lederwaren	fabrikant van koffer en leed_waren	fabrikant	fabrikant	21110	84.88
commies in middelen	commies in middel	commies	commies	33940	70.19
assistent directeur bij een zuivelfabriek	assistent directeur bij een zuivel_fabriek	assistent	assistent	21110	84.88
los arbeider bij de duw	los arbeider bij de duw	arbeider	arbeider	99920	44.04
directeur bij een brievenposterij	directeur bij een brievenposterij	directeur	directeur	37000	72.94
magazijnbeheerder van militaire goederen	magazijn_beheerder van militair goed	magazijnbeheerder	magazijn_beheerder	39140	67.3
aannemer bij de zeewerken	aannemer bij de zee_werk	aannemer	aannemer	21240	71.01
leraar nederlandse taal en aardrijkskunde	leraar Nederlands taal en aardrijkskunde	leraar	leraar	13215	85.23
melkmeter bij een fabriek	melk_meter bij een fabriek	melkmeter	melk_meter	99930	55.31
majoor bij de generale staf	majoor bij de generaal staf	majoor	majoor	58320	95.41
timmerman bij een scheepswerf	timmerman bij een scheepswerf	timmerman	timmerman	95455	53.02
broodventster	brood_vent_ster	broodventster	broodventster	45220	51.9
vrijwilliger bij de huzaren	vrijwilliger bij de huzaar	vrijwilliger	vrijwilliger	58340	52.11
rangeermeester bij de staatsspoorwegen	rangeren_meester bij de staats_spoor_weg	rangeermeester	rangeren_meester	98440	59.41
leraar hoofdcursus	leraar hoofd_cursus	leraar	leraar	13200	86.41
officier van administratie bij de koninklijke nederlandse zeemacht	officier van administratie bij de koninklijk Nederlands zee_macht	officier	officier	21940	88.52
gepensioneerd onvanger	gepensioneerd onvanger	onvanger	onvanger	33990	75.62
kwartiermeester bij een loods	kwartier_meester bij een loods	kwartiermeester	kwartier_meester	58330	61.68
koopman in hofzaden	koopman in hof_zaad	koopman	koopman	41025	63.06
lid van de algemene rekenkamer	lid van de algemeen Rekenkamer	lid	lid	20110	93.36
houder van een bank van lening	houder van een bank van lening	houder	houder	21110	84.88
directeur bij de brandwaarborg	directeur bij de brand_waarborg	directeur	directeur	21110	84.88
oppasser van heren	oppasser van heer	oppasser	oppasser	58940	54.4
ordinaris bij de raad	ordinaris bij de raad	ordinaris	ordinaris	14190	97.7
onderbaas bij het havenbedrijf	onder_baas bij het haven_bedrijf	onderbaas	onder_baas	22290	72.48
hulpkeurmeester van vlees	hulp_keurmeester van vlees	hulpkeurmeester	hulp_keurmeester	6520	88.05
ophaler van huisvuil	ophaler van huisvuil	ophaler	ophaler	99910	57.34
hoofdstationschef bij de nederlandse spoorwegen	hoofd_stationschef bij de Nederlands spoor_weg	hoofdstationschef	hoofd_stationschef	22210	82.68
korporaal bij het depot van de landmacht	korporaal bij het depot van de landmacht	korporaal	korporaal	58330	61.68
sigarenmaker bij een sigarenfabriek	sigaar_maker bij een sigaar_fabriek	sigarenmaker	sigaar_maker	78200	52.49
administrateur bij de rijksschatkist	administrateur bij de rijk_schatkist	administrateur	administrateur	20210	87.77
brugwachter bij de nederlandse spoorwegen	brug_wachter bij de Nederlands spoor_weg	brugwachter	brug_wachter	97355	56.2
contractant bij de nederlandse spoorwegen	contractant bij de Nederlands spoor_weg	contractant	contractant	99910	57.34
assistent ingenieur	assistent ingenieur	assistent	assistent	2000	99
ambtenaar bij de waterstaat	ambtenaar bij de waterstaat	ambtenaar	ambtenaar	31090	80.98
griffier bij de gemeentesecretarie	griffier bij de gemeentesecretarie	griffier	griffier	39340	75.25
beambte bij de keizerlijke douane	beambte bij de keizerlijk douane	beambte	beambte	31040	68.18
klerk bij de rijkspostspaarbank	klerk bij de rijkspostspaarbank	klerk	klerk	33940	70.19
beambte bij de gemeentesecretarie	beambte bij de gemeentesecretarie	beambte	beambte	31090	80.98
fabrikant van lakens	fabrikant van laken	fabrikant	fabrikant	21110	84.88
directeur bij een rijksstoeterij	directeur bij een rijksstoeterij	directeur	directeur	21110	84.88
arbeider bij een blikfabriek	arbeider bij een blik_fabriek	arbeider	arbeider	99930	55.31
controleur bij de stadsoctrooien	controleur bij de stad_octrooi	controleur	controleur	22000	68.72
agent bij een kredietvereniging	agent bij een krediet_vereniging	agent	agent	44220	72.37
krasser	krasser	krasser	krasser	75135	58.29
inspecteur bij een levensverzekeringsmaatschappij	inspecteur bij een leven_verzekering_maatschappij	inspecteur	inspecteur	44120	76.25
dokter in de medicijnen	dokter in de medicijn	dokter	dokter	6105	92.87
oppasser bij het provinciaal gesticht	oppasser bij het provinciaal gesticht	oppasser	oppasser	58930	64.16
sluismeester	sluis_mee_ster	sluismeester	sluismeester	98930	54.88
hefchauffeur bij een automobiel garage	heffen_chauffeur bij een automobiel garage	hefchauffeur	heffen_chauffeur	97920	51.18
eerste luitenant bij de cavalerie koninklijk nederlands-indisch leger	eerste luitenant bij de cavalerie koninklijk nederlands-indisch leger	luitenant	luitenant	58320	95.41
bootsman bij de lands dienst	bootsman bij de lands dienst	bootsman	bootsman	98120	59.72
handelaar in koloniale waren	handelaar in koloniaal waren	handelaar	handelaar	41025	63.06
opzichter bij de keizerlijke douane	opzichter bij de keizerlijk douane	opzichter	opzichter	31040	68.18
adjudant bij de landweer	adjudant bij de landweer	adjudant	adjudant	58330	61.68
chef bij een filantropische inrichting	chef bij een filantropische inrichting	chef	chef	22190	88.55
gepensioneerd officier van gezondheid	gepensioneerd officier van gezondheid	officier	officier	6140	92.87
schrijver bij de secretarie	schrijver bij de secretarie	schrijver	schrijver	39320	69.05
foerier bij de schutterij	foerier bij de schutterij	foerier	foerier	58330	61.68
eigenaar van een boerderij	eigenaar van een boerderij	eigenaar	eigenaar	61110	49.91
geneesheer	geneesheer	geneesheer	geneesheer	6105	92.87
moeder bij een rustoord	moeder bij een rust_oord	moeder	moeder	22460	54.18
inpakker van porselein	inpakker van porselein	inpakker	inpakker	97152	61.24
chef naco	chef naco	chef	chef	22000	68.72
vertegenwoordiger in buitenlandse huizen	vertegenwoordiger in buitenlands huis	vertegenwoordiger	vertegenwoordiger	43200	73.55
vrachtmeester bij de artillerie	vracht_meester bij de artillerie	vrachtmeester	vracht_meester	98555	51.22
vakwerkman bij de telegraaf	vak_werkman bij de telegraaf	vakwerkman	vak_werkman	38040	69.15
correspondent bij het gemeenschappelijk administratiekantoor	correspondent bij het gemeenschappelijk administratie_kantoor	correspondent	correspondent	39320	69.05
militair bij de infanterie en gipswerker	militair bij de infanterie en gips_werker	militair	militair	95520	53.13
bakkersknecht bij hans	bakker_knecht bij Hans	bakkersknecht	bakker_knecht	77610	59.63
adjunct commies bij de post telegrafie en telefonie	adjunct commies bij de post telegrafie en telefonie	commies	commies	33170	76.13
vakopleider bij de houtbewerking	vakopleider bij de hout_bewerking	vakopleider	vakopleider	13100	99
gepensioneerd gendarme te paard	gepensioneerd gendarme te paard	gendarme	gendarme	58220	54.83
leerling draaier	leerling draaier	draaier	draaier	81230	58.31
knecht bij een kolenpakhuis	knecht bij een kool_pakhuis	knecht	knecht	97145	56.66
eigenares bij een smederij	eigenares bij een smederij	eigenares	eigenares	83000	55.31
rijksambtenaar bij de spoorwegen	rijk_ambtenaar bij de spoor_weg	rijksambtenaar	rijk_ambtenaar	39960	61.4
kok bij de garnizoensziekenzaal	kok bij de garnizoen_ziekenzaal	kok	kok	53130	57.66
hulp	hulp	hulp	hulp	-1	NA
graveur bij de kerk	graveur bij de kerk	graveur	graveur	88080	69.01
griffier bij de rechtbank van eerste aanleg te maastricht	griffier bij de rechtbank van eerste aanleg te maastricht	griffier	griffier	39340	75.25
gistverkoper	gis_verkoper	gistverkoper	gis_verkoper	41030	57.59
diamantzager	diamantzager	diamantzager	diamantzager	88030	68.26
boekhouder bij de belasting	boekhouder bij de belasting	boekhouder	boekhouder	33110	78.26
gepensioneerd officier van gezondheid eerste klasse	gepensioneerd officier van gezondheid eerste klasse	officier	officier	6140	92.87
opzichter bij de oesterindustrie	opzichter bij de oester_industrie	opzichter	opzichter	64990	52.52
employé bij de post	employé bij de post	employé	employé	37000	72.94
directeur bij een coöperatie	directeur bij een coöperatie	directeur	directeur	21110	84.88
marechaussee te voet	marechaussee te voet	marechaussee	marechaussee	58225	58.36
onderwijzer bij het middelbaar onderwijs	onderwijzer bij het middelbaar onderwijs	onderwijzer	onderwijzer	13200	86.41
chef technische administratie	chef technisch administratie	chef	chef	22190	88.55
firmant bij een wasserij	firmant bij een wasserij	firmant	firmant	56010	55.97
assistent conciërge	assistent conciërge	assistent	assistent	55130	67.62
suppoost bij de huiszittende armen	suppoost bij de huiszittende arm	suppoost	suppoost	58990	65
wapensmid	wapensmid	wapensmid	wapensmid	83920	62.49
houder van een waterstokerij	houder van een waterstokerij	houder	houder	41030	57.59
tricotagebreier bij een tricotfabriek	tricotagebreier bij een tricotfabriek	tricotagebreier	tricotagebreier	75500	51.54
knecht bij het leger	knecht bij het leger	knecht	knecht	58340	52.11
telegrafist eerste klasse	telegrafist eerste klasse	telegrafist	telegrafist	38040	69.15
kantoorbediende bij de expeditie	kantoorbediende bij de expeditie	kantoorbediende	kantoorbediende	39310	69.59
machinist bij de nijs	machinist bij de nijs	machinist	machinist	98320	61.13
fabrieksarbeider bij een metaalwarenfabriek	fabriek_arbeider bij een metaal_waren_fabriek	fabrieksarbeider	fabriek_arbeider	87310	64.41
autohandelaar	auto_handelaar	autohandelaar	autohandelaar	41025	63.06
bewaker bij het kerkhof	bewaker bij het kerkhof	bewaker	bewaker	58940	54.4
meester kabinetwerker	meester kabinet_werker	meester	meester	81120	57.2
kantoorbediende bij een bouwondernemenr	kantoorbediende bij een bouwondernemenr	kantoorbediende	kantoorbediende	39310	69.59
nachtwaker bij de nederlandse spoorwegen	nachtwaker bij de Nederlands spoor_weg	nachtwaker	nachtwaker	58940	54.4
naaister bij een tricotfabriek	naaister bij een tricotfabriek	naaister	naaister	79510	50.9
leraar bij het koninklijk athenaeum	leraar bij het koninklijk athenaeum	leraar	leraar	13200	86.41
koopman in kerkornamenten	koopman in kerk_ornament	koopman	koopman	41025	63.06
huismeester bij een krankzinnigengesticht	huis_meester bij een krankzinnigengesticht	huismeester	huis_meester	55190	39.88
adjunct directeur bij een brouwerij	adjunct directeur bij een brouwerij	directeur	directeur	21110	84.88
oost-indisch ambtenaar eerste klasse	oost-indisch ambtenaar eerste klasse	ambtenaar	ambtenaar	31090	80.98
bedrijfsleider bij een landbouwbedrijf	bedrijf_leider bij een landbouw_bedrijf	bedrijfsleider	bedrijf_leider	21230	87.02
winkelier in sigaren en bierbrouwer	winkelier in sigaar en bier_brouwer	winkelier	winkelier	41030	57.59
reiziger in manufacturen en huishoudelijke artikelen	reiziger in manufacturen en huishoudelijk artikel	reiziger	reiziger	43220	73.55
gepensioneerd kolonel bij de artillerie	gepensioneerd kolonel bij de artillerie	kolonel	kolonel	58320	95.41
beambte bij rijkswaterstaat	beambte bij Rijkswaterstaat	beambte	beambte	31090	80.98
blauwverver	blauwverver	blauwverver	blauwverver	75622	58.68
eigenaar van een touwslagerij	eigenaar van een touw_slagerij	eigenaar	eigenaar	75710	54.27
stoker bij een elektrische centrale	stoker bij een electrisch centrale	stoker	stoker	96930	58.13
